product_number,mfg_number,product_name,vendor,wholesale_price,freight_in,drop_ship_fee,total_wholesale_price,markup,retail_price,shipping_in_price,total_retail_price,rounded_retail_price,previous_price
4164124468,5038,Breathable 8-Shelf Organizer with Zipper Front - Navy,Kennedy Int.,1.99,0.00,0.00,1.99,0.50,3.98,0.00,3.98,3.99,3.46
1774571243,5038,Breathable 8-Shelf Organizer with Zipper Front - Red,Kennedy Int.,1.99,0.00,0.00,1.99,0.50,3.98,0.00,3.98,3.99,3.46
2318702806,5038,Breathable 8-Shelf Organizer with Zipper Front - White,Kennedy Int.,1.99,0.00,0.00,1.99,0.50,3.98,0.00,3.98,3.99,3.46
6635128747,5113,Breathable Laundry Hamper - Cream,Kennedy Int.,7.00,1.97,0.00,8.97,0.50,17.94,0.00,17.94,17.99,15.99
8852368124,5113,Breathable Laundry Hamper - Natural,Kennedy Int.,7.00,1.97,0.00,8.97,0.50,17.94,0.00,17.94,17.99,15.99
2137765678,5113,Breathable Laundry Hamper - Navy,Kennedy Int.,7.00,1.97,0.00,8.97,0.50,17.94,0.00,17.94,17.99,15.99
8660070233,,Breeze Folding Table - Light Blue,Kennedy Int.,6.00,2.19,0.00,8.19,0.48,15.75,0.00,15.75,15.99,14.99
4541025658,,Breeze Folding Table - Navy,Kennedy Int.,6.00,2.19,0.00,8.19,0.48,15.75,0.00,15.75,15.99,14.99
8423722262,,Breeze Folding Table - Purple,Kennedy Int.,6.00,2.19,0.00,8.19,0.48,15.75,0.00,15.75,15.99,14.99
823362415,,Breeze Folding Table - Raspberry,Kennedy Int.,6.00,2.19,0.00,8.19,0.48,15.75,0.00,15.75,15.99,14.99
1446401604,5034,Chrome 9-Pair Shoe Organizer,Kennedy Int.,4.00,0.00,0.00,4.00,0.50,8.00,0.00,8.00,8.49,8.49
6384712258,4324,Chrome Expandable Shoe Caddy,Kennedy Int.,6.50,0.00,0.00,6.50,0.50,13.00,0.00,13.00,13.49,13.49
6102130421,5176,Classic 20 Pocket OTD Shoe Organizer - Black with Cream Accents,Kennedy Int.,2.50,0.27,0.00,2.77,0.50,5.54,0.00,5.54,5.99,4.99
6527374484,25106,Classic 20 Pocket OTD Shoe Organizer - Brown with Cream Accents,Kennedy Int.,2.50,0.29,0.00,2.79,0.50,5.58,0.00,5.58,5.99,4.99
6344363248,5176,Classic 20 Pocket OTD Shoe Organizer - Cream with Black Accents,Kennedy Int.,2.50,0.29,0.00,2.79,0.50,5.58,0.00,5.58,5.99,4.99
1331168145,25106,Classic 20 Pocket OTD Shoe Organizer - Cream with Brown Accents,Kennedy Int.,2.50,0.27,0.00,2.77,0.50,5.54,0.00,5.54,5.99,4.99
1006855178,,Classic Folding Storage Box - Jumbo - Black,Kennedy Int.,4.50,0.82,0.00,5.32,0.50,10.64,0.00,10.64,10.99,9.49
2363177571,,Classic Folding Storage Box - Jumbo - Cream,Kennedy Int.,4.50,0.82,0.00,5.32,0.50,10.64,0.00,10.64,10.99,9.49
3447782736,,Classic Folding Storage Box - Large - Black,Kennedy Int.,4.00,0.63,0.00,4.63,0.50,9.26,0.00,9.26,9.49,8.49
2848081178,,Classic Folding Storage Box - Large - Cream,Kennedy Int.,4.00,0.63,0.00,4.63,0.50,9.26,0.00,9.26,9.49,8.49
6265463345,,Classic Folding Storage Box - Underbed - Black,Kennedy Int.,5.00,1.05,0.00,6.05,0.50,12.10,0.00,12.10,12.49,10.49
3318011060,,Classic Folding Storage Box - Underbed - Cream,Kennedy Int.,5.00,1.05,0.00,6.05,0.50,12.10,0.00,12.10,12.49,10.49
3114065820,4325,Compact 3-Hook OTD Rack,Kennedy Int.,2.00,0.26,0.00,2.26,0.50,4.52,0.00,4.52,4.99,4.49
8317374630,5122,Decorative Storage Box - Jumbo - Light Blue Striped,Kennedy Int.,5.00,0.84,0.00,5.84,0.50,11.68,0.00,11.68,11.99,11.49
6360725402,5122,Decorative Storage Box - Jumbo - Lime Green Striped,Kennedy Int.,5.00,0.84,0.00,5.84,0.50,11.68,0.00,11.68,11.99,11.49
3785760222,5122,Decorative Storage Box - Jumbo - Navy Striped,Kennedy Int.,5.00,0.84,0.00,5.84,0.50,11.68,0.00,11.68,11.99,11.49
7771673788,5122,Decorative Storage Box - Jumbo - Pink Striped,Kennedy Int.,5.00,0.84,0.00,5.84,0.50,11.68,0.00,11.68,11.99,11.49
5261317278,5122,Decorative Storage Box - Jumbo - Purple Striped,Kennedy Int.,5.00,0.84,0.00,5.84,0.50,11.68,0.00,11.68,11.99,11.49
6052021150,5121,Decorative Storage Box - Large - Light Blue Striped,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,10.49
872622135,5121,Decorative Storage Box - Large - Lime Green Striped,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,10.49
4533303500,5121,Decorative Storage Box - Large - Navy Striped,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,10.49
285868527,5121,Decorative Storage Box - Large - Purple Striped,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,10.49
8413628538,5123,Decorative Storage Box - Underbed - Light Blue Striped,Kennedy Int.,5.50,1.07,0.00,6.57,0.50,13.14,0.00,13.14,13.49,12.49
7720805855,5123,Decorative Storage Box - Underbed - Lime Green Striped,Kennedy Int.,5.50,1.07,0.00,6.57,0.50,13.14,0.00,13.14,13.49,12.49
8867722803,5123,Decorative Storage Box - Underbed - Navy Striped,Kennedy Int.,5.50,1.07,0.00,6.57,0.50,13.14,0.00,13.14,13.49,12.49
6487551082,5123,Decorative Storage Box - Underbed - Purple Striped,Kennedy Int.,5.50,1.07,0.00,6.57,0.50,13.14,0.00,13.14,13.49,12.49
1314226704,5129,Easy View Storage Box - Jumbo - Khaki,Kennedy Int.,5.49,0.00,0.00,5.49,0.50,10.98,0.00,10.98,10.99,10.99
8666658518,5129,Easy View Storage Box - Jumbo - Natural,Kennedy Int.,5.49,0.00,0.00,5.49,0.50,10.98,0.00,10.98,10.99,10.99
1468532551,5129,Easy View Storage Box - Jumbo - Navy,Kennedy Int.,5.49,0.00,0.00,5.49,0.50,10.98,0.00,10.98,10.99,10.99
6875727763,5129,Easy View Storage Box - Jumbo - Steel Gray,Kennedy Int.,5.49,0.00,0.00,5.49,0.50,10.98,0.00,10.98,10.99,10.99
8525048780,5128,Easy View Storage Box - Large - Khaki,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,9.49
8051016118,5128,Easy View Storage Box - Large - Navy,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,9.49
5046331613,5128,Easy View Storage Box - Large - Steel Gray,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,9.49
1041161306,5130,Easy View Storage Box - Underbed,Kennedy Int.,4.99,0.00,0.00,4.99,0.50,9.98,0.00,9.98,9.99,11.99
3712566464,5043,Extra Large Laundry Backpack - Black,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
3752608,5043,Extra Large Laundry Backpack - Dark Khaki,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
3451538600,5043,Extra Large Laundry Backpack - Light Cream,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
622800750,5043,Extra Large Laundry Backpack - Red,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
5715262126,5043,Extra Large Laundry Backpack - Royal Blue,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
7243026,5043,Extra Large Laundry Backpack - Turquoise Blue,Kennedy Int.,5.00,0.60,0.00,5.60,0.49,10.98,0.00,10.98,10.99,9.99
840370858,,Huggable Velvet 4-Tier Hangers - 3 Pack - Chocolate,Kennedy Int.,3.00,0.42,0.00,3.42,0.50,6.84,0.00,6.84,6.99,7.49
2358080072,,Huggable Velvet 4-Tier Hangers - 3 Pack - Ivory,Kennedy Int.,3.00,0.42,0.00,3.42,0.50,6.84,0.00,6.84,6.99,7.49
8808006184,,Huggable Velvet Basic Hangers - 6 Pack - Chocolate,Kennedy Int.,2.50,0.39,0.00,2.89,0.50,5.78,0.00,5.78,5.99,6.49
1200324516,,Huggable Velvet Basic Hangers - 6 Pack - Ivory,Kennedy Int.,2.50,0.39,0.00,2.89,0.50,5.78,0.00,5.78,5.99,6.49
5238552518,25132,Jumbo Storage Box - Aqua Collection - Aqua with Chocolate Accents,Kennedy Int.,4.00,0.80,0.00,4.80,0.50,9.60,0.00,9.60,9.99,7.99
6652255546,25132,Jumbo Storage Box - Aqua Collection - Chocolate with Aqua Accents,Kennedy Int.,4.00,0.80,0.00,4.80,0.50,9.60,0.00,9.60,9.99,7.99
5350405118,25102,Jumbo Storage Box - Cream Collection - Chocolate with Cream Accents,Kennedy Int.,4.00,0.80,0.00,4.80,0.50,9.60,0.00,9.60,9.99,7.99
4577334222,25102,Jumbo Storage Box - Cream Collection - Cream with Chocolate Accents,Kennedy Int.,4.00,0.80,0.00,4.80,0.50,9.60,0.00,9.60,9.99,7.99
1380273468,,Lint Away with Bonus Roll,Kennedy Int.,2.50,0.49,0.00,2.99,0.40,4.98,0.00,4.98,4.99,1.49
4082067858,,Multi-Purpose Folding Table - Mahogany (darker),Kennedy Int.,6.50,2.46,0.00,8.96,0.50,17.92,0.00,17.92,17.99,13.49
3746330713,,Multi-Purpose Folding Table - Natural (lighter),Kennedy Int.,6.50,2.46,0.00,8.96,0.50,17.92,0.00,17.92,17.99,13.49
1837187468,9812,Non-Skid Grip Liner - Black,Kennedy Int.,1.20,0.24,0.00,1.44,0.50,2.88,0.00,2.88,2.99,2.49
7772736037,9812,Non-Skid Grip Liner - Blue,Kennedy Int.,1.20,0.24,0.00,1.44,0.50,2.88,0.00,2.88,2.99,2.49
5301681332,9812,Non-Skid Grip Liner - Khaki,Kennedy Int.,1.20,0.24,0.00,1.44,0.50,2.88,0.00,2.88,2.99,2.49
3546624632,9812,Non-Skid Grip Liner - White,Kennedy Int.,1.20,0.24,0.00,1.44,0.50,2.88,0.00,2.88,2.99,2.49
8133630246,4023,OTD 18 Pair Shoe Rack,Kennedy Int.,6.00,1.16,0.00,7.16,0.50,14.32,0.00,14.32,14.49,13.99
6778174560,,Pillow Rest Intex Airbed,Kennedy Int.,34.00,4.30,0.00,38.30,0.45,69.64,0.00,69.64,69.99,62.49
7276421712,,Prestige Downy Intex Airbed,Kennedy Int.,18.00,2.53,0.00,20.53,0.49,39.86,0.00,39.86,39.99,30.49
2208502011,25133,Underbed Storage Box - Aqua Collection - Aqua with Chocolate Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
2142843772,25133,Underbed Storage Box - Aqua Collection - Chocolate with Aqua Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
477477744,25103,Underbed Storage Box - Cream Collection - Chocolate with Cream Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
437474749,25103,Underbed Storage Box - Cream Collection - Cream with Chocolate Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
2882320607,25153,Underbed Storage Box - Pink Collection - Chocolate with Pink Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
7117118746,25153,Underbed Storage Box - Pink Collection - Pink with Chocolate Accents,Kennedy Int.,4.75,1.12,0.00,5.87,0.50,11.74,0.00,11.74,11.99,9.49
5142805313,5144,Vibrant Storage Box - Jumbo - Aqua Blue,Kennedy Int.,4.25,0.80,0.00,5.05,0.49,9.90,0.00,9.90,9.99,11.49
3738662185,5144,Vibrant Storage Box - Jumbo - Lime Green,Kennedy Int.,4.25,0.80,0.00,5.05,0.49,9.90,0.00,9.90,9.99,11.49
166446403,5144,Vibrant Storage Box - Jumbo - Orange,Kennedy Int.,4.25,0.80,0.00,5.05,0.49,9.90,0.00,9.90,9.99,11.49
3878855855,5144,Vibrant Storage Box - Jumbo - Red,Kennedy Int.,4.25,0.80,0.00,5.05,0.49,9.90,0.00,9.90,9.99,11.49
174743113,5143,Vibrant Storage Box - Large - Aqua Blue,Kennedy Int.,3.75,0.65,0.00,4.40,0.50,8.80,0.00,8.80,8.99,10.49
7714682127,5143,Vibrant Storage Box - Large - Lime Green,Kennedy Int.,3.75,0.65,0.00,4.40,0.50,8.80,0.00,8.80,8.99,10.49
3873851861,5143,Vibrant Storage Box - Large - Orange,Kennedy Int.,3.75,0.65,0.00,4.40,0.50,8.80,0.00,8.80,8.99,10.49
386108475,5143,Vibrant Storage Box - Large - Red,Kennedy Int.,3.75,0.65,0.00,4.40,0.50,8.80,0.00,8.80,8.99,10.49
1605488762,,Vibrant Storage Box - Underbed - Aqua,Kennedy Int.,4.75,1.14,0.00,5.89,0.50,11.78,0.00,11.78,11.99,12.49
7823458508,,Vibrant Storage Box - Underbed - Lime Green,Kennedy Int.,4.75,1.14,0.00,5.89,0.50,11.78,0.00,11.78,11.99,12.49
534857532,,Vibrant Storage Box - Underbed - Orange,Kennedy Int.,4.75,1.14,0.00,5.89,0.50,11.78,0.00,11.78,11.99,12.49
5478260882,,Vibrant Storage Box - Underbed - Red,Kennedy Int.,4.75,1.14,0.00,5.89,0.50,11.78,0.00,11.78,11.99,12.49
5436181032,4041,White OTD Towel Rack,Kennedy Int.,3.50,0.44,0.00,3.94,0.50,7.88,0.00,7.88,7.99,9.99
3435865546,4005,White Shower Caddy,Kennedy Int.,1.25,0.31,0.00,1.56,0.50,3.12,0.00,3.12,3.49,4.99
5610265738,SC02,Classic Pencil Sharpener,Kikkerland,5.25,1.81,0.00,7.06,0.49,13.84,0.00,13.84,13.99,10.49
6108653857,BL004,Clear Clip-On Book Light,Kikkerland,1.00,0.39,0.00,1.39,0.50,2.78,0.00,2.78,2.99,2.99
5540451412,,Drinn Cell Phone Holder - Black,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
8746140780,,Drinn Cell Phone Holder - Blue,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
75484115,,Drinn Cell Phone Holder - Lime Green,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
2361168302,,Drinn Cell Phone Holder - Pink,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
1640858135,,Drinn Cell Phone Holder - Red,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
6663367737,,Drinn Cell Phone Holder - White,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
7511682352,,Drinn Cell Phone Holder - Yellow,Kikkerland,2.80,0.34,0.00,3.14,0.50,6.28,0.00,6.28,6.49,5.99
237051542,OR-14GR,Felt Door Knob Organizer - Grey,Kikkerland,3.00,0.79,0.00,3.79,0.49,7.43,0.00,7.43,7.49,5.99
262477042,OR-14R,Felt Door Knob Organizer - Red,Kikkerland,3.00,0.79,0.00,3.79,0.49,7.43,0.00,7.43,7.49,5.99
3462647532,LN01-GR,Money Laundry Bag - Grey,Kikkerland,6.00,1.59,0.00,7.59,0.40,12.65,0.00,12.65,12.99,11.99
4333066824,LN01-B,Money Laundry Bag - Light Blue,Kikkerland,6.00,1.59,0.00,7.59,0.40,12.65,0.00,12.65,12.99,11.99
6131623766,,Projector LCD Clock,Kikkerland,4.50,0.88,0.00,5.38,0.48,10.35,0.00,10.35,10.49,9.49
4215024184,,Poof Toilet Sanitizer,Kstreet LLC (Poof),5.00,0.68,0.00,5.68,0.48,10.92,0.00,10.92,10.99,9.99
7804803841,424580,Connect,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
6781270057,121300,Dizz,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,154.99
8357552181,430816,Fields,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
132605757,120620,Juxta,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,154.99
1351651638,430913,Klizmo,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
882224157,430880,Knight,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
6451815525,124226,Oasis,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,154.99
7368877070,124520,Optic,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,154.99
7372532208,430216,Phased,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
3358527133,431013,Pours,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
4184866808,424336,Streams,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
384201048,430880,Sweenal,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
3006183078,120420,Swizel,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,154.99
4280602166,424516,Tetrus,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
7801828135,424216,,LA Rug,99.99,0.00,0.00,99.99,0.00,99.99,0.00,99.99,99.99,119.99
7877606324,,Computer Lapdesk,Lapdesk Originals,8.50,1.78,0.00,10.28,0.48,19.77,0.00,19.77,19.99,17.48
412671723,,Lapdesk - Jumbo - Black Top / Black Cushion,Lapdesk Originals,7.65,1.78,0.00,9.43,0.50,18.86,0.00,18.86,18.99,15.49
846153571,,Laptop Lapdesk,Lapdesk Originals,7.65,1.53,0.00,9.18,0.49,17.96,0.00,17.96,17.99,16.98
3766754405,SL01-SL02,Lapinator & Lapinator Plus - Lapinator (SL01),Lapinator Inc.,12.99,0.31,0.00,13.30,0.50,26.60,0.00,26.60,26.99,24.99
6242577153,SL01-SL02,Lapinator & Lapinator Plus - Lapinator Plus (SL02),Lapinator Inc.,15.49,0.35,0.00,15.84,0.47,29.89,0.00,29.89,29.99,29.99
8546045625,,Enigma Duvet Cover,Lawrence Home Inv,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,40.49,59.99
7842471730,,Fern Duvet Cover,Lawrence Home Inv,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,40.49,57.99
8746044600,,Silence Comforter,Lawrence Home Inv,50.00,0.00,0.00,50.00,0.00,50.00,0.00,50.00,50.49,74.99
3071411246,,Silence Duvet Cover,Lawrence Home Inv,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,40.49,53.99
6544540471,86005,Black Gooseneck Clip-On Lamp,Lite Source Inc.,6.00,0.69,0.00,6.69,0.48,12.87,0.00,12.87,12.99,11.49
1043887873,,Blue Gooseneck Clip-On Lamp,Lite Source Inc.,6.00,0.69,0.00,6.69,0.48,12.87,0.00,12.87,12.99,11.49
237612573,LS-20155BLK,Bryon Organizer Desk Lamp - Black,Lite Source Inc.,16.00,0.69,0.00,16.69,0.48,32.10,0.00,32.10,32.49,31.99
4271502663,LS-20155WHT,Bryon Organizer Desk Lamp - White,Lite Source Inc.,16.00,0.69,0.00,16.69,0.48,32.10,0.00,32.10,32.49,31.99
6658610357,LS-276 WHITE,Dazzle Colored Circles Desk Lamp,Lite Source Inc.,21.00,0.69,0.00,21.69,0.35,33.37,0.00,33.37,33.49,34.99
6812166255,LS-276 PINK,Dazzle Rainbow Stripes Desk Lamp,Lite Source Inc.,21.00,0.69,0.00,21.69,0.35,33.37,0.00,33.37,33.49,34.99
7080625780,,Goosy Desk Lamp Classics - Black (86026),Lite Source Inc.,7.00,0.69,0.00,7.69,0.48,14.79,0.00,14.79,14.99,12.99
7641031043,,Goosy Desk Lamp Classics - White (86027),Lite Source Inc.,7.00,0.69,0.00,7.69,0.48,14.79,0.00,14.79,14.99,12.99
761676878,,Goosy Desk Lamp Colors - Blue (86029),Lite Source Inc.,7.00,0.69,0.00,7.69,0.48,14.79,0.00,14.79,14.99,12.99
7186373738,,Goosy Desk Lamp Colors - Purple (86030),Lite Source Inc.,7.00,0.69,0.00,7.69,0.48,14.79,0.00,14.79,14.99,12.99
7324331503,,Goosy Desk Lamp Stylin - Red (86028),Lite Source Inc.,7.00,0.69,0.00,7.69,0.48,14.79,0.00,14.79,14.99,12.99
7063213240,LS-153,Henrik Clip-On Light,Lite Source Inc.,8.75,0.69,0.00,9.44,0.49,18.51,0.00,18.51,18.99,17.99
7173300166,,Mosaics Mini Desk Lamp - Flower Print,Lite Source Inc.,9.54,0.69,0.00,10.23,0.00,10.23,0.00,10.23,10.49,9.99
4288733866,,Mosaics Mini Desk Lamp - Stripes,Lite Source Inc.,9.54,0.69,0.00,10.23,0.00,10.23,0.00,10.23,10.49,9.99
3202050211,,Red Gooseneck Clip-On Lamp,Lite Source Inc.,6.00,0.69,0.00,6.69,0.48,12.87,0.00,12.87,12.99,11.49
8805504852,,Swirl Metal Desk Lamp - Black,Lite Source Inc.,14.00,0.69,0.00,14.69,0.45,26.71,0.00,26.71,26.99,24.99
4178600167,LS-2608 BLU,Swirl Metal Desk Lamp - Blue,Lite Source Inc.,14.00,0.69,0.00,14.69,0.45,26.71,0.00,26.71,26.99,24.99
5278437716,,Swirl Metal Desk Lamp - Fushia,Lite Source Inc.,14.00,0.69,0.00,14.69,0.45,26.71,0.00,26.71,26.99,24.99
5886364312,,Swirl Metal Desk Lamp - Purple,Lite Source Inc.,14.00,0.69,0.00,14.69,0.45,26.71,0.00,26.71,26.99,24.99
5511733074,LS-111 WHT,White Gooseneck Clip-On Lamp,Lite Source Inc.,6.00,0.69,0.00,6.69,0.48,12.87,0.00,12.87,12.99,11.49
8220372338,,Dorm Lounger - Black/Turquoise,Logo Chairs,17.75,0.00,0.00,17.75,0.56,39.89,0.00,39.89,39.99,39.99
5018256461,,Dorm Lounger - Green/Orange,Logo Chairs,17.75,0.00,0.00,17.75,0.56,39.89,0.00,39.89,39.99,39.99
4724870228,,Dorm Lounger - Navy/Grey,Logo Chairs,17.75,0.00,0.00,17.75,0.56,39.89,0.00,39.89,39.99,39.99
2202863352,,Dorm Lounger - Red/White,Logo Chairs,17.75,0.00,0.00,17.75,0.56,39.89,0.00,39.89,39.99,39.99
1708843532,551BP,210TC Jumbo Pillow,Louisville Bedding,4.00,1.50,0.00,5.50,0.44,9.82,0.00,9.82,9.99,8.99
838473023,900D,Allergen Reduction 300TC Pillow,Louisville Bedding,7.25,1.50,0.00,8.75,0.44,15.63,0.00,15.63,15.99,14.49
2345441780,337BP,Boomerang Pillow,Louisville Bedding,13.25,1.50,0.00,14.75,0.45,26.77,0.00,26.77,26.99,25.99
6620131,176V,Egg Crate - Twin,Louisville Bedding,5.25,1.50,0.00,6.75,0.47,12.74,0.00,12.74,12.99,12.49
2272426356,176V,Egg Crate - Twin XL,Louisville Bedding,6.25,1.50,0.00,7.75,0.44,13.84,0.00,13.84,13.99,14.49
7636728381,947V,Five-Zone Foam Mattress Topper,Louisville Bedding,10.25,1.50,0.00,11.75,0.44,20.98,0.00,20.98,20.99,19.99
3815074217,857V,Foam Wedge Pillow,Louisville Bedding,14.50,1.50,0.00,16.00,0.46,29.63,0.00,29.63,29.99,29.99
6506334224,932,Geo-Tech Deluxe Dual Layer Memory Foam Topper,Louisville Bedding,30.25,1.50,0.00,31.75,0.45,57.73,0.00,57.73,57.99,39.99
3062333360,74C-XL,Mattress Pad - 100% Cotton Top,Louisville Bedding,9.50,1.50,0.00,11.00,0.44,19.64,0.00,19.64,19.99,18.99
4753847585,63BTS,Mattress Pad - Basic - Twin,Louisville Bedding,5.00,1.50,0.00,6.50,0.40,10.83,0.00,10.83,10.99,10.99
5606483666,63BTS,Mattress Pad - Basic - Twin XL,Louisville Bedding,5.50,1.50,0.00,7.00,0.40,11.67,0.00,11.67,11.99,11.99
7316580664,,"Memory Foam Mattress Topper - 1"" Memory Foam",Louisville Bedding,18.00,1.50,0.00,19.50,0.56,43.82,0.00,43.82,43.99,49.99
4201021521,,"Memory Foam Mattress Topper - 2"" Memory Foam",Louisville Bedding,30.00,1.50,0.00,31.50,0.54,68.93,0.00,68.93,68.99,71.98
3233566088,,Waterproof Mattress Pad - Twin XL,Louisville Bedding,11.50,1.50,0.00,13.00,0.47,24.53,0.00,24.53,24.99,24.99
1176115011,LS-WM HEART,Heart Mirror - Pink (PK),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,3.00,29.92,29.99,33.49
6865444504,LS-WM HEART,Heart Mirror - Red (R),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,3.00,29.92,29.99,33.49
4401877686,LS-WM LIPS,Lips Mirror - Pink (P),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,3.00,29.92,29.99,33.49
4807660770,LS-WM LIPS,Lips Mirror - Red (R),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,3.00,29.92,29.99,33.49
3506716401,CHR-LUNAR,Lunar Lounger - Black (BK),LumiSource,130.00,0.00,0.00,130.00,0.35,200.00,29.50,229.50,229.99,208.49
810652305,CHR-LUNAR,Lunar Lounger - Red (R),LumiSource,130.00,0.00,0.00,130.00,0.35,200.00,29.50,229.50,229.99,208.49
2621081106,CHR-MITT,Mitt Chair - Black (BK),LumiSource,100.00,0.00,0.00,100.00,0.35,153.85,26.00,179.85,179.99,162.99
3321610478,CHR-MITT,Mitt Chair - Blue,LumiSource,100.00,0.00,0.00,100.00,0.35,153.85,26.00,179.85,179.99,162.99
1705218287,CHR-MITT,Mitt Chair - Hot Pink (HP),LumiSource,100.00,0.00,0.00,100.00,0.35,153.85,26.00,179.85,179.99,162.99
7114332082,CHR-MITT,Mitt Chair - Multicolor (V),LumiSource,100.00,0.00,0.00,100.00,0.35,153.85,26.00,179.85,179.99,162.99
7046761762,CHR-MITT,Mitt Chair - Red (R),LumiSource,100.00,0.00,0.00,100.00,0.35,153.85,26.00,179.85,179.99,162.99
7781135454,WB-NWM HRT-R,Neon Heart Wall Mirror,LumiSource,39.00,0.00,0.00,39.00,0.35,60.00,7.98,67.98,67.99,59.99
5217610078,WB-NWM LIPS PK,Neon Lips Wall Mirror,LumiSource,39.00,0.00,0.00,39.00,0.35,60.00,7.98,67.98,67.99,59.99
4876583867,LS-WM-PRINCESS,Princess Wall Mirror - Pink (PK),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
4888264054,LS-WM-PRINCESS,Princess Wall Mirror - Purple (PR),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
8358100565,LS-WM PUZZLE,Puzzle Mirror - Black (BK),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
4254728556,LS-WM PUZZLE,Puzzle Mirror - Blue (BU),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
8811551666,LS-WM PUZZLE,Puzzle Mirror - Green (G),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
6424355712,LS-WM PUZZLE,Puzzle Mirror - Pink (PK),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
5652203324,LS-WM PUZZLE,Puzzle Mirror - Silver (SV),LumiSource,17.50,0.00,0.00,17.50,0.35,26.92,5.00,31.92,31.99,33.49
